"Case ID","Approved Date","Approver Name","Approver PSID","Assessment Status","Assessment Type","Assignee Team","Assignee Name","Assignee PSID","Booking Location","Creation Date","Modified Date","Case Status","Case Type","Client LEID","Client Name","Domicile Country","Group Name","ISIC Code","ISIC Description","Last Modified Staff Name","Last Modified PSID","Recommended Rating","RSRMA Rating","Submitter Name","Submitter PSID","Submitter Team","Version"
"8362","","","","In Progress","RSRMA","Maker","","","NG","11/08/2023 16:17:51","11/08/2023 16:37:11","Make in Progress","New","11336171","MILAT NIGERIA LIMITED","NG","MILAT NIGERIA LIMITED","8350","ENGINEERING ARCHITECTURAL & TECHNICAL SERVICES","","","","","","2003667","RSRMA Maker","02"
"8363","11/08/2023 18:13:13","Woodley,James","1568579","Completed","RSRMA","","","","US","11/08/2023 18:06:06","11/08/2023 18:13:13","Approved","New","13888049","STANLEY BLACK & DECKER, INC.","US","Stanley Black & Decker Inc","3876","Manufacture of power-driven hand tools","Woodley,James","1568579","Low","Low","Woodley,James","1568579","RSRMA Maker","02"
"8364","11/08/2023 19:10:36","Woodley,James","1568579","Completed","RSRMA","","","","US","11/08/2023 18:53:06","11/08/2023 19:10:36","Approved","New","13619888","Medtronic International Technology Inc","US","MEDTRONIC GROUP","3863","MFR OF SURGICAL & MEDICAL INSTRUMENTS & SUPPLIES,,,","Woodley,James","1568579","Low","Low","Woodley,James","1568579","RSRMA Maker","02"
"8365","12/08/2023 04:22:03","","1200259","Completed","RSRMA","","","","UG","12/08/2023 04:09:35","12/08/2023 04:22:03","Approved","New","11098187","BRITISH AMERICAN TOBACCO UGANDA LIMITED","UG","BRITISH AMERICAN TOBACCO GROUP","3140","MFR OF TOBACCO PRODUCTS,,,","","1200259","Very Low","Very Low","","1200259","RSRMA Maker","02"
"8366","12/08/2023 16:52:17","Hung,John Cheung Kit","1586541","Completed","RSRMA","","","","HK","12/08/2023 16:44:22","12/08/2023 16:52:17","Approved","New","11021690","FED-SUPREMETECH LIMITED","HK","SCHNEIDER ELECTRIC SE","3832","MFR & REPAIR OF ELECTRICAL DISTRIBUTION EQUIPMENT","Hung,John Cheung Kit","1586541","Very Low","Very Low","Hung,John Cheung Kit","1586541","RSRMA Maker","02"
"8367","12/08/2023 18:33:15","","1316380","Completed","RSRMA","","","","IN","12/08/2023 18:12:10","12/08/2023 18:33:15","Approved","New","11218018","GLOVIS INDIA PRIVATE LIMITED","IN","HYUNDAI MOTOR GROUP","6129","Sale of motor vehicle parts and accessories","","1316380","Low","Low","","1316380","RSRMA Maker","02"
"8368","13/08/2023 07:07:15","","1292341","Completed","RSRMA","","","","BD","13/08/2023 07:02:47","13/08/2023 07:07:15","Approved","New","11044298","BRAC BANK LIMITED","BD","BRAC BANK LIMITED","8123","COMMERCIAL BANK","","1292341","Very Low","Very Low","","1292341","RSRMA Maker","02"
"8369","04/09/2023 05:48:59","","1589747","Completed","RSRMA","","","","BD","13/08/2023 07:16:21","04/09/2023 05:48:59","Approved","New","13695232","General Pharmaceuticals Ltd","BD","null","3522","MFG OF MEDICINAL & PHARMACEUTICAL PRODUCTS","","1589747","Low","Low","","1589747","RSRMA Maker","02"
"8371","","","","Completed","RSRMA","GRRRC Team","Assign to Group","1612424","MY","13/08/2023 09:16:24","02/09/2024 04:13:59","Withdrawn","New","11074873","SHELL MALAYSIA TRADING SDN BHD","MY","ROYAL DUTCH / SHELL GROUP","6124","WSALE TR IN MINERAL FUELS, LUBRICANTS &RELATED PDT,,","","1612424","N/A","Very Low","","1612424","RSRMA Maker","02"
"8372","02/09/2024 04:31:00","","1612424","Completed","RSRMA","","","","MY","13/08/2023 09:17:02","02/09/2024 04:31:00","Approved","New","11075842","SHELL TIMUR SDN. BHD.","MY","ROYAL DUTCH / SHELL GROUP","6124","WSALE TR IN MINERAL FUELS, LUBRICANTS &RELATED PDT,,","","1612424","Low","Low","","1612424","RSRMA Maker","02"
"8373","02/09/2024 04:30:22","","1612424","Completed","RSRMA","","","","MY","13/08/2023 09:17:20","02/09/2024 04:30:22","Approved","New","11077436","SABAH SHELL PETROLEUM COMPANY LIMITED","MY","ROYAL DUTCH / SHELL GROUP","2200","Extraction Of Oil","","1612424","Very Low","Very Low","","1612424","RSRMA Maker","02"
"8374","","","","In Progress","RSRMA","Maker","","","MY","13/08/2023 09:17:47","13/08/2023 09:26:30","Make in Progress","New","11076621","SHELL SABAH SELATAN SENDIRIAN BERHAD","MY","ROYAL DUTCH / SHELL GROUP","2200","Extraction Of Oil","","","","","","1612424","RSRMA Maker","02"
"8375","02/09/2024 04:28:15","","1612424","Completed","RSRMA","","","","MY","13/08/2023 09:18:19","02/09/2024 04:28:15","Approved","New","11075589","SARAWAK SHELL BERHAD","MY","ROYAL DUTCH / SHELL GROUP","2200","Extraction Of Oil","","1612424","Very Low","Very Low","","1612424","RSRMA Maker","02"
"8376","","","","In Progress","RSRMA","Maker","","","MY","13/08/2023 09:18:39","13/08/2023 09:25:53","Make in Progress","New","11077348","SHELL BUSINESS SERVICE CENTRE SDN BHD","MY","ROYAL DUTCH / SHELL GROUP","8399","BUSINESS SERVICES NEC","","","","","","1612424","RSRMA Maker","02"
"8377","02/09/2024 04:26:43","","1612424","Completed","RSRMA","","","","MY","13/08/2023 09:22:28","02/09/2024 04:26:43","Approved","New","11076049","SHELL MDS (MALAYSIA) SENDIRIAN BERHAD","MY","ROYAL DUTCH / SHELL GROUP","3540","MFG OF MISC PRODUCTS OF PETROLEUM & COAL","","1612424","Very Low","Very Low","","1612424","RSRMA Maker","02"
"8378","13/08/2023 09:42:42","","1600892","Completed","RSRMA","","","","BD","13/08/2023 09:33:13","13/08/2023 09:42:42","Approved","New","11104203","M M ISPAHANI LIMITED","BD","ISPAHANI GROUP","3216","Preparation and spinning of textile fibres","","1600892","Low","Low","","1600892","RSRMA Maker","02"
"8379","","","","In Progress","RSRMA","Maker","","","ID","13/08/2023 09:58:36","13/08/2023 09:58:47","Make in Progress","New","11182396","PT EVONIK INDONESIA","ID","EVONIK INDUSTRIES AG","3511","MFR OF BASIC INDUSTRIAL CHEMICAL EXCPT FERTILISERS","","","","","","1653743","RSRMA Maker","02"
"8380","13/08/2023 14:17:53","","1459060","Completed","RSRMA","","","","IN","13/08/2023 14:12:43","13/08/2023 14:17:53","Approved","New","13840123","JAIHIND PROJECTS LIMITED","IN","NITREX CHEMICALS","5022","WATER SEWERS GAS PIPELINE CONSTRUCTION,,,","","1459060","Low","Low","","1459060","RSRMA Maker","02"
"8381","13/08/2023 15:26:41","","2001010","Completed","RSRMA","","","","ZA","13/08/2023 15:19:40","13/08/2023 15:26:41","Approved","New","13619842","F R Waring (International) (Pty) Ltd","ZA","ALLANA GROUP UAE","6122","WHOLESALE TRADE IN TROPICAL PRODUCE","","2001010","Very Low","Very Low","","2001010","RSRMA Maker","02"
"8382","","","","In Progress","RSRMA","Maker","","","GB","13/08/2023 15:55:19","07/03/2024 17:07:49","Make in Progress","New","13115388","APOLLO TYRES (EUROPE) B.V.","NL","APOLLO GROUP","3561","MFR & RETREADING OF TYRES & TUBES","","","","","","1668717","RSRMA Maker","02"
"8383","13/08/2023 17:47:32","","1638943","Completed","RSRMA","","","","TH","13/08/2023 17:45:41","13/08/2023 17:47:32","Approved","New","11253545","NISSAN LEASING (THAILAND) CO LTD","TH","NISSAN MOTOR GROUP","8166","MOTOR FINANCE","","1638943","Very Low","Very Low","","1638943","RSRMA Maker","02"
"8384","14/08/2023 02:09:51","","8195829","Completed","RSRMA","","","","SG","14/08/2023 01:51:39","14/08/2023 02:09:51","Approved","Adhoc Review","13583441","SINGBD PTE. LTD.","SG","SINGBD","6113","WHOLESALE TRADE IN TEXTILES &WEARING APPAREL","","8195829","Very Low","Very Low","","8195829","RSRMA Maker","02"
"8385","14/08/2023 02:30:04","","1602210","Completed","RSRMA","","","","CN","14/08/2023 02:19:48","14/08/2023 02:30:04","Approved","New","13887928","TAC Leasing Co., Ltd.","CN","YULON GROUP","8152","FINANCIAL LEASING COMPANIES,,,","","1602210","Very Low","Very Low","","1602210","RSRMA Maker","02"
"8386","14/08/2023 02:47:23","Loo,Alwin Teik Yee","1458885","Completed","RSRMA","","","","null","14/08/2023 02:43:33","14/08/2023 02:47:23","Approved","New","11094047","LG CHEM LTD","KR","LG GROUP","3513","Manufacture of plastics and synthetic rubber in primary forms,,,","Loo,Alwin Teik Yee","1458885","Very Low","Very Low","Loo,Alwin Teik Yee","1458885","RSRMA Maker","02"
"8387","14/08/2023 03:07:14","","1652250","Completed","RSRMA","","","","CN","14/08/2023 02:59:18","14/08/2023 03:07:14","Approved","New","13924264","Tazhou Tenpao Jinhu Electronics Co., Ltd.","CN","TEN PAO","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","","1652250","Very Low","Very Low","","1652250","RSRMA Maker","02"
"8388","14/08/2023 03:10:14","","1663232","Completed","RSRMA","","","","SG","14/08/2023 03:01:03","14/08/2023 03:10:14","Approved","New","11003158","SINGAPORE TELECOMMUNICATIONS LIMITED","SG","SINGAPORE TELECOM GROUP","7220","Wired telecommunications activities","","1663232","Very Low","Very Low","","1663232","RSRMA Maker","02"
"8389","14/08/2023 03:14:31","Fu,Yutong","1590366","Completed","RSRMA","","","","CN","14/08/2023 03:11:41","14/08/2023 03:14:31","Approved","New","11322574","BEIJING WORLEY ENGINEERING AND TECHNOLOGY CO.,LTD","CN","WORLEY LIMITED","2202","Support activities for petroleum and natural gas extraction","Fu,Yutong","1590366","Very Low","Very Low","Fu,Yutong","1590366","RSRMA Maker","02"
"8390","14/08/2023 03:19:31","Loo,Alwin Teik Yee","1458885","Completed","RSRMA","","","","null","14/08/2023 03:14:45","14/08/2023 03:19:31","Approved","Adhoc Review","11094047","LG CHEM LTD","KR","LG GROUP","3513","Manufacture of plastics and synthetic rubber in primary forms,,,","Loo,Alwin Teik Yee","1458885","Very Low","Very Low","Loo,Alwin Teik Yee","1458885","RSRMA Maker","02"
"8391","14/08/2023 04:10:24","","1355596","Completed","RSRMA","","","","MY","14/08/2023 03:21:08","14/08/2023 04:10:24","Approved","New","12777709","POLY-YARN INDUSTRIES SDN BHD","MY","LEONG HUP GROUP.","3570","MFR OF PLASTIC PRODUCTS NEC,,,","","1355596","Very Low","Very Low","","1355596","RSRMA Maker","02"
"8392","14/08/2023 03:42:46","","1645837","Completed","RSRMA","","","","MY","14/08/2023 03:35:57","14/08/2023 03:42:46","Approved","New","11076548","NIPPON ELECTRIC GLASS (MALAYSIA) SDN BHD","MY","NIPPON ELECTRIC GLASS","3620","MFR OF GLASS AND GLASS PRODUCTS","","1645837","Low","Low","","1645837","RSRMA Maker","02"
"8393","15/08/2024 02:57:17","","1671862","Completed","RSRMA","","","","HK","14/08/2023 03:50:00","15/08/2024 02:57:17","Approved","New","11019054","MHK Restaurants Limited","HK","CITIC GROUP","6311","RESTAURANT & CATERING","","1671862","Very Low","Very Low","","1671862","RSRMA Maker","02"
"8394","14/08/2023 04:01:05","","1444501","Completed","RSRMA","","","","CN","14/08/2023 03:51:03","14/08/2023 04:01:05","Approved","New","11341558","CIMC FINANCE COMPANY LTD","CN","CIMC GROUP","8150","FINANCE COMPANIES","","1444501","Very Low","Very Low","","1444501","RSRMA Maker","02"
"8395","14/08/2023 03:54:56","","1579679","Completed","RSRMA","","","","SG","14/08/2023 03:53:54","14/08/2023 03:54:56","Approved","Adhoc Review","13905916","CLIMATE IMPACT X PTE. LTD.","SG","TEMASEK HOLDINGS GROUP","8176","Administration of financial markets,,,","","1579679","Very Low","Very Low","","1579679","RSRMA Maker","02"
"8396","14/08/2023 06:27:12","","1592351","Completed","RSRMA","","","","MY","14/08/2023 03:54:49","14/08/2023 06:27:12","Approved","Adhoc Review","13729335","LQ Retail Sdn Bhd","MY","LEND LEASE CORPORATION LTD","8415","REAL ESTATE DEVELOPMENT - RETAIL","","1592351","Very Low","Very Low","","1592351","RSRMA Maker","02"
"8397","","","","In Progress","RSRMA","Maker","","","VN","14/08/2023 04:20:33","14/08/2023 04:21:31","Make in Progress","New","13935282","SAI GON - HA NOI COMMERCIAL JOINT STOCK BANK","VN","SAI GON - HA NOI COMMERCIAL JOINT STOCK BANK","8123","COMMERCIAL BANK","","","","","","2008520","RSRMA Maker","02"
"8399","14/08/2023 06:26:45","","1527392","Completed","RSRMA","","","","HK","14/08/2023 05:53:43","14/08/2023 06:26:45","Approved","Adhoc Review","13833224","PIONEER MANAGEMENT LIMITED","HK","PIONEER MANAGEMENT LIMITED 12 711427","8452","REAL ESTATE MANAGEMENT,,,","","1527392","Very Low","Very Low","","1527392","RSRMA Maker","02"
"8400","14/08/2023 06:09:43","","1665495","Completed","RSRMA","","","","BD","14/08/2023 06:02:06","14/08/2023 06:09:43","Approved","New","12632680","BANGLADESH HONDA PRIVATE LIMITED","BD","HONDA MOTOR GROUP","3854","MFG OF MOTORCYCLES SCOOTERS & BICYCLES","","1665495","Very Low","Very Low","","1665495","RSRMA Maker","02"
"8402","14/08/2023 06:34:00","","1657815","Completed","RSRMA","","","","UG","14/08/2023 06:18:46","14/08/2023 06:34:00","Approved","New","13272374","NATIONAL CEMENT COMPANY UGANDA LIMITED","UG","DEVKI STEEL MILLS LIMITED","3640","MFR OF CEMENTLIME & PLASTER","","1657815","Low","Low","","1657815","RSRMA Maker","02"
"8403","14/08/2023 06:35:34","","1483658","Completed","RSRMA","","","","CN","14/08/2023 06:27:00","14/08/2023 06:35:34","Approved","New","11475413","SICHUAN CHANGZHENG AUTOMOTIVE CO., LTD.","CN","SICHUAN CHANGZHENG AUTOMOTIVE CO., LTD","6128","TRANSPORT EQUIPMENT","","1483658","Very Low","Very Low","","1483658","RSRMA Maker","02"
"8404","14/08/2023 07:04:21","","1245331","Completed","RSRMA","","","","CN","14/08/2023 06:38:44","14/08/2023 07:04:21","Approved","New","13787622","WUCHAN ZHONGDA INTERNATIONAL GROUP CO., LTD","CN","WUCHAN ZHONGDA GROUP CO.,LTD.","6123","Wholesale of metals and metal ores","","1245331","Very Low","Very Low","","1245331","RSRMA Maker","02"
"8405","","","","Completed","RSRMA","GRRRC Team","Assign to Group","2020519","IN","14/08/2023 06:44:46","05/09/2024 08:34:05","Withdrawn","New","11063181","IDBI BANK LIMITED","IN","INDUSTRIAL DEVELOPMENT BANK OF INDIA LTD","8123","COMMERCIAL BANK","","2020519","N/A","Low","","2003390","RSRMA Maker","02"
"8406","14/08/2023 06:56:56","","1593080","Completed","RSRMA","","","","HK","14/08/2023 06:55:15","14/08/2023 06:56:56","Approved","New","11033190","GUARDIAN PROPERTY MANAGEMENT LIMITED","HK","SAVILLS PLC","8452","REAL ESTATE MANAGEMENT,,,","","1593080","Very Low","Very Low","","1593080","RSRMA Maker","02"
"8407","14/08/2023 07:04:52","","1671862","Completed","RSRMA","","","","HK","14/08/2023 07:01:04","14/08/2023 07:04:52","Approved","New","13818610","M CHINA MANAGEMENT LIMITED","HK","CITIC GROUP","8181","TRULY DIVERSIFIED CONGLOMERATES","","1671862","Very Low","Very Low","","1671862","RSRMA Maker","02"
"8408","14/08/2023 07:17:13","","1325410","Completed","RSRMA","","","","MY","14/08/2023 07:07:06","14/08/2023 07:17:13","Approved","New","11156745","EXPORT-IMPORT BANK OF MALAYSIA BERHAD","MY","MINISTER OF FINANCE INCORPORATED","8111","PUBLIC FINANCIAL INSTITUTIONS","","1325410","Very Low","Very Low","","1325410","RSRMA Maker","02"
"8409","17/08/2023 02:19:53","","1656897","Completed","RSRMA","","","","VN","14/08/2023 07:10:41","17/08/2023 02:19:53","Approved","New","13686850","LEONG HUP FEEDMILL VIET NAM LIMITED LIABILITY COMPANY","VN","LEONG HUP GROUP.","3122","MFR OF PREPARED ANIMAL FOOD","","1656897","Low","Low","","1656897","RSRMA Maker","02"
"8410","14/08/2023 07:50:16","","1421211","Completed","RSRMA","","","","CN","14/08/2023 07:43:47","14/08/2023 07:50:16","Approved","New","13882201","Beijing iQIYI Science & Technology Co., Ltd.","CN","BAIDU","9412","MOTION PICTURE/VIDEO DISTRIBUTION & ALLIED SVC","","1421211","Very Low","Very Low","","1421211","RSRMA Maker","02"
"8411","14/08/2023 07:50:00","","1638340","Completed","RSRMA","","","","AE","14/08/2023 07:48:06","14/08/2023 07:50:00","Approved","New","11121296","ZAFCO FZCO","AE","ZAFCO GROUP","6129","Sale of motor vehicle parts and accessories","","1638340","Very Low","Very Low","","1638340","RSRMA Maker","02"
"8412","14/08/2023 08:22:09","","1382364","Completed","RSRMA","","","","QA","14/08/2023 08:04:58","14/08/2023 08:22:09","Approved","New","11118487","QATAR NATIONAL BANK","QA","QATAR NATIONAL BANK S.A.Q.","8123","COMMERCIAL BANK","","1382364","Low","Low","","1382364","RSRMA Maker","02"
"8413","","","","Completed","RSRMA","GRRRC Team","Assign to Group","1641852","SG","14/08/2023 08:11:27","03/09/2024 09:52:20","Withdrawn","New","13918851","CONTINUUM ENERGY AURA PTE. LTD.","SG","Continuum Energy Group","4010","ELECTRICITY GENERATION & DISTRIBUTION","","1641852","N/A","Very Low","","1582164","RSRMA Maker","02"
"8414","14/08/2023 08:42:20","","1549993","Completed","RSRMA","","","","CN","14/08/2023 08:30:44","14/08/2023 08:42:20","Approved","New","12617920","ASSA ABLOY (CHINA) INVESTMENT COMPANY LIMITED.","CN","ASSA ABLOY GROUP","3819","MFR OF FABRICATED METAL PRDT EXCPT MACH&EQUIP NEC,,,","","1549993","Low","Low","","1549993","RSRMA Maker","02"
"8415","14/08/2023 09:13:01","","1615740","Completed","RSRMA","","","","CN","14/08/2023 08:39:54","14/08/2023 09:13:01","Approved","New","11334281","ORIENTAL WATCH (CHINA) TRADING COMPANY LIMITED","CN","ORIENTAL WATCH","6210","Retail sale of watches, clocks and jewellery","","1615740","Very Low","Very Low","","1615740","RSRMA Maker","02"
"8416","14/08/2023 09:14:23","Wang,Boya","1387998","Completed","RSRMA","","","","CN","14/08/2023 09:06:46","14/08/2023 09:14:23","Approved","New","12392365","C.P. TRADING (CHINA) CO., LTD.","CN","CHAROEN POKPHAND GROUP","6122","WHOLESALE TRADE IN TROPICAL PRODUCE","Wang,Boya","1387998","Very Low","Very Low","Wang,Boya","1387998","RSRMA Maker","02"
"8417","14/08/2023 09:41:06","","2004410","Completed","RSRMA","","","","IN","14/08/2023 09:34:42","14/08/2023 09:41:06","Approved","Adhoc Review","11210254","SAJJAN INDIA LIMITED","IN","SAJJAN GROUP","3529","MFR OF CHEMICAL PRODUCTS NEC","","2004410","Low","Low","","2004410","RSRMA Maker","02"
"8418","14/08/2023 10:27:05","","1434266","Completed","RSRMA","","","","HK","14/08/2023 10:18:52","14/08/2023 10:27:05","Approved","New","12525908","LAI SUN DEVELOPMENT COMPANY LIMITED","HK","LAI SUN GROUP","8412","REAL ESTATE DEVELOPMENT - COMMERCIAL","","1434266","Very Low","Very Low","","1434266","RSRMA Maker","02"
"8419","14/08/2023 10:34:34","","2002771","Completed","RSRMA","","","","ID","14/08/2023 10:21:24","14/08/2023 10:34:34","Approved","New","11328348","PT INDO ASIA TIRTA MANUNGGAL","ID","INDO ASIA GROUP","6125","CHEMICALS &CHEMICAL PRODUCTS NEC,,,","","2002771","Very Low","Very Low","","2002771","RSRMA Maker","02"
"8421","14/08/2023 10:53:24","","1663646","Completed","RSRMA","","","","AE","14/08/2023 10:48:36","14/08/2023 10:53:24","Approved","New","13580217","STRATEGIC FOODS INTERNATIONAL CO.(L.L.C)","AE","THE WADIA GROUP","3117","MFR OF BAKERY & MILLED GRAIN PRODUCTS","","1663646","Very Low","Very Low","","1663646","RSRMA Maker","02"
"8423","19/08/2024 08:16:23","","1457471","Completed","RSRMA","","","","CN","14/08/2023 11:34:48","19/08/2024 08:16:23","Approved","New","13803679","SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD","CN","SKYWORTH","3837","MFR OF RADIO, TV & COMMUNICATN EQUIP & APPARATUS,,","","1457471","Low","Low","","1457471","RSRMA Maker","02"
"8424","14/08/2023 11:49:10","","1200818","Completed","RSRMA","","","","UG","14/08/2023 11:45:18","14/08/2023 11:49:10","Approved","New","11151071","CENTENARY RURAL DEVELOPMENT BANK LIMITED","UG","CENTENARY RURAL DEVELOPMENT BANK LTD","8123","COMMERCIAL BANK","","1200818","Very Low","Very Low","","1200818","RSRMA Maker","02"
"8425","","","","In Progress","RSRMA","Maker","","","JP","14/08/2023 12:06:44","14/08/2023 12:08:28","Make in Progress","New","13735222","LS-AVIATION NO.3 CO.,LTD.","JP","EMIRATES GROUP","7131","Passenger air transport","","","","","","1500969","RSRMA Maker","02"
"8426","14/08/2023 12:45:59","","1362636","Completed","RSRMA","","","","MU","14/08/2023 12:13:37","14/08/2023 12:45:59","Approved","New","13610409","Equipements & Services BIA","MU","BIA GROUP","6133","MACHINERY & EQUIPMENT NEC,,,","","1362636","Very Low","Very Low","","1362636","RSRMA Maker","02"
"8427","03/01/2024 05:14:26","","1599058","Completed","RSRMA","","","","NP","14/08/2023 12:17:58","03/01/2024 05:14:26","Approved","New","13922059","Pure Energy Limited","NP","Golyan","4010","ELECTRICITY GENERATION & DISTRIBUTION","","1599058","Low","Low","","1599058","RSRMA Maker","02"
"8429","14/08/2023 15:03:34","","1572746","Completed","RSRMA","","","","IN","14/08/2023 12:35:13","14/08/2023 15:03:34","Approved","New","11221000","ISHIDA INDIA PRIVATE LIMITED","IN","Ishida","3862","MFR OF MEASURING & CONTROLLING DEVICES,,,","","1572746","Very Low","Very Low","","1572746","RSRMA Maker","02"
