"Case ID","Entity ID","Entity Name","Sector Name","ISIC Code","ISIC Description","Group ID","Client Group Name","Country of Domicile","Case Status","Ageing","Cancellation Reason","CRA Status","Created On","Modified On","Entity Classification","Review Type","Review Subtype","Maker PSID","Maker Name","Climate Risk Grading Status","Physical Risk BRAG","Transition Risk BRAG","Advisor PSID","Advisor Name","Date of submission to Climate Risk Advisor","Date of Rejection by Climate Risk Advisor","Approver Approved On","Approver Name","Approver PSID","Approver Rejected On","Assessment Type","Date of submission to RM","RM Rejected On","RM Recommended On","RM PSID","RM Name","RM Approved On","Primary Booking Location Country","Questionnaire Version","Case Assessment Review Reason","Current Aassignee Name","Current Assignee PSID","Checker Name","Checker PSID","CA Name","CA PSID","Case Initiator Name","Case Initiator Role","Case Initiator PSID","Date of submission to Checker","Date of Rejection by Checker","Total no. of days at initiation before acceptance by Maker","Total no. of days with Maker Team","Total no. of days with Checker Team","Total no. of days with Climate Risk Advisor Team","Total no. of days with RM","Total no. of days with Climate Risk Approver","Total Turnaround Time (TAT) for Case","Total no. of rejections by Checker","Total no. of rejections by Climate Risk Advisor","Total no. of rejections by RM","Total no. of rejections by Climate Risk Approver"
"26252","11307911","LNAME11307911","Technology Hardware & Equipment","","","990035730","GRP NAME 990035730","SINGAPORE","Approved","","","Completed","04/10/2023 14:45:32","04/10/2023 17:07:35","Existing to Bank","Periodic Review","","1662148","Mahalakshmi C1","Green","","","","","","","","","","","Review","04/10/2023 17:06:31","","","1152723","Nilang Shah","04/10/2023 17:07:35","SG","CRQ v3","Satya test","Nilang Shah","1152723","Eva Georgieva Michailova","1661011","Chadaporn Sreesurichan","1156221","Mahalakshmi C1","ClimateRiskMaker","1662148","04/10/2023 17:04:20","","0","0","0","0","0","0","0","0","0","0","0"
"26254","13877631","L NAME 13877631","Financial Institutions","","","990012925","GRP NAME 990012925","HONG KONG","Approved","","","Completed","04/10/2023 15:14:08","04/10/2023 15:33:35","Existing to Bank","","","1649099","Natarajan Muthulingam","Black","","","2004901","Advisor PP Initiator Test","04/10/2023 15:27:13","","04/10/2023 15:33:34","Approver PP Initiator Test","1291493","","New","04/10/2023 15:29:22","","04/10/2023 15:31:08","1615623","Lik Hang Liu","","HK","CRQ v3","Satya test","","","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","04/10/2023 15:25:03","","0","0","0","0","0","0","0","0","0","0","0"
"26255","13855987","LNAME13855987","Financial Institutions","","","990079350","GRP NAME 990079350","FRANCE","Approved","","","Completed","04/10/2023 15:30:30","05/10/2023 20:12:59","New to Bank","","","8190283","Maker SIT2_Test","Black","","","2004901","Advisor PP Initiator Test","05/10/2023 20:07:00","","05/10/2023 20:12:59","SIT2_Test CA","1528106","05/10/2023 19:59:22","New","05/10/2023 20:09:04","","05/10/2023 20:10:44","1605638","Benoit des Courtis","","","CRQ v3","Satya test","","","Surendar SIT2_Test","1668826","Surendar SIT2_Test","1668826","Maker SIT2_Test","ClimateRiskMaker","8190283","05/10/2023 20:04:59","","0","1","0","0","0","0","1","0","0","0","3"
"26256","11218091","LNAME11218091","Commodity Traders","","","990259791","HARTREE PARTNERS LP","UNITED STATES OF AMERICA","Descoped","","Descope - Facility Repaid","Completed","04/10/2023 15:45:51","04/10/2023 16:03:15","Existing to Bank","","","1649099","Natarajan Muthulingam","","","","","","","","","","","","New","","","","","","","US","CRQ v3","Satya test","","","","","","","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","0","0","0","0","0","0","0","0","0","0"
"26257","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Descoped","","Descope - Approved LCA","Completed","04/10/2023 15:49:56","04/10/2023 15:54:38","Existing to Bank","","","1669613","Dinesh Kumar P","","","","","","","","","","","","New","","","","","","","TH","CRQ v3","Satya test","","","","","","","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26258","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Descoped","","Descope - Approved LCA","Completed","04/10/2023 15:55:41","04/10/2023 16:16:15","Existing to Bank","","","1669613","Dinesh Kumar P","","","","","","","","","","","","New","","","","","","","TH","CRQ v3","Satya test","","","","","","","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26259","11218091","LNAME11218091","Commodity Traders","","","990259791","HARTREE PARTNERS LP","UNITED STATES OF AMERICA","Descoped","","Descope - CG downgrade","Completed","04/10/2023 16:06:27","04/10/2023 16:12:31","Existing to Bank","","","1649099","Natarajan Muthulingam","","","","","","","","","","","","New","","","","","","","US","CRQ v3","Satya test","","","","","","","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","0","0","0","0","0","0","0","0","0","0"
"26260","11218091","LNAME11218091","Commodity Traders","","","990259791","HARTREE PARTNERS LP","UNITED STATES OF AMERICA","Descoped","","Descope - Facility Repaid","Completed","04/10/2023 16:15:20","04/10/2023 16:22:35","Existing to Bank","","","1649099","Natarajan Muthulingam","","","","","","","","","","","","New","","","","1330244","Nabeel Kazmi","","US","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","0","0","0","0","0","0","0","0","0","0"
"26261","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Descoped","","Descope - Approved LCA","Completed","04/10/2023 16:17:34","04/10/2023 16:36:43","Existing to Bank","","","1669613","Dinesh Kumar P","","","","","","","","","","","","New","","","","","","","TH","CRQ v3","Satya test","","","","","","","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26263","11218091","LNAME11218091","Commodity Traders","","","990259791","HARTREE PARTNERS LP","UNITED STATES OF AMERICA","Approved","","","Completed","04/10/2023 16:33:02","04/10/2023 16:47:32","Existing to Bank","","","","","Green","","","2004901","Advisor PP Initiator Test","04/10/2023 16:43:55","","","","","","New","04/10/2023 16:45:52","","","1330244","Nabeel Kazmi","04/10/2023 16:47:31","US","CRQ v3","Satya test","","","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","04/10/2023 16:41:56","","0","0","0","0","0","0","0","0","0","0","0"
"26264","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Descoped","","Descope - Approved LCA","Completed","04/10/2023 16:38:01","04/10/2023 16:43:50","Existing to Bank","","","1669613","Dinesh Kumar P","","","","","","","","","","","","New","","","","","","","TH","CRQ v3","Satya test","","","","","","","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26265","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Descoped","","Descope - Approved LCA","Completed","04/10/2023 16:49:57","04/10/2023 17:12:17","Existing to Bank","","","1669613","Dinesh Kumar P","","","","","","","","","","","","New","","","","1590310","Kai Shing Ip","","TH","CRQ v3","Satya test","","","","","","","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26266","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Descoped","","Descope - Approved LCA","Completed","04/10/2023 17:14:14","04/10/2023 17:25:27","Existing to Bank","","","1669613","Dinesh Kumar P","Black","","","","","","","","","","","New","04/10/2023 17:22:21","","","1590310","Kai Shing Ip","","TH","CRQ v3","Satya test","Kai Shing Ip","1590310","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Dinesh Kumar P","ClimateRiskMaker","1669613","04/10/2023 17:20:50","","0","0","0","0","0","0","0","0","0","0","0"
"26267","13887205","Pemttdr Ppvvrtkovrkptg Itwmgrvmtr Xpprv Pp., Yrd.","Building Products, Construction & Engineering","","","990352049","ERDIZSY EYNNYIOEHAOYIP OISDPANDIA ZIYYE EY., TAS.","CHINA","Descoped","","Descope - Facility Repaid","Completed","04/10/2023 17:17:49","04/10/2023 17:26:52","Existing to Bank","","","1649099","Natarajan Muthulingam","","","","","","","","","","","","New","","","","","","","CN","CRQ v3","Satya test","","","","","","","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","0","0","0","0","0","0","0","0","0","0"
"26268","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Descoped","","Descope - Approved LCA","Completed","04/10/2023 17:27:18","04/10/2023 17:32:58","Existing to Bank","","","1669613","Dinesh Kumar P","","","","","","","","","","","","New","","","","1590310","Kai Shing Ip","","TH","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26269","13887205","Pemttdr Ppvvrtkovrkptg Itwmgrvmtr Xpprv Pp., Yrd.","Building Products, Construction & Engineering","","","990352049","ERDIZSY EYNNYIOEHAOYIP OISDPANDIA ZIYYE EY., TAS.","CHINA","Descoped","","Descope - CG downgrade","Completed","04/10/2023 17:28:55","04/10/2023 17:32:34","Existing to Bank","","","1649099","Natarajan Muthulingam","","","","","","","","","","","","New","","","","1333382","Hao Wu","","CN","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","0","0","0","0","0","0","0","0","0","0"
"26270","13887205","Pemttdr Ppvvrtkovrkptg Itwmgrvmtr Xpprv Pp., Yrd.","Building Products, Construction & Engineering","","","990352049","ERDIZSY EYNNYIOEHAOYIP OISDPANDIA ZIYYE EY., TAS.","CHINA","Descoped","","Descope - Facility Repaid","Completed","04/10/2023 17:34:02","04/10/2023 17:40:38","Existing to Bank","","","1649099","Natarajan Muthulingam","","","","","","","","","","","","New","","","","1333382","Hao Wu","","CN","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","0","0","0","0","0","0","0","0","0","0"
"26271","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Descoped","","Descope - Approved LCA","Completed","04/10/2023 17:34:29","04/10/2023 18:00:47","Existing to Bank","","","1669613","Dinesh Kumar P","Black","","","","","","","","","","","New","","","","1590310","Kai Shing Ip","","TH","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Dinesh Kumar P","","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26272","13887205","Pemttdr Ppvvrtkovrkptg Itwmgrvmtr Xpprv Pp., Yrd.","Building Products, Construction & Engineering","","","990352049","ERDIZSY EYNNYIOEHAOYIP OISDPANDIA ZIYYE EY., TAS.","CHINA","Approved","","","Completed","04/10/2023 17:42:16","04/10/2023 17:58:54","Existing to Bank","","","1649099","Natarajan Muthulingam","Green","","","2004901","Advisor PP Initiator Test","04/10/2023 17:54:59","","","","","","New","04/10/2023 17:57:04","","","1333382","Hao Wu","04/10/2023 17:58:54","CN","CRQ v3","Satya test","","","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","04/10/2023 17:52:51","","0","0","0","0","0","0","0","0","0","0","0"
"26273","11000009","LNAME11000009","Financial Institutions","","","990002826","GRP NAME 990002826","CANADA","Descoped","","Descope - FI","Completed","04/10/2023 17:58:21","04/10/2023 18:01:41","Existing to Bank","","","","","","","","","","","","","","","","New","","","","","","","US","CRQ v3","Satya test","","","","","","","Mahalakshmi C1","ClimateRiskMaker","1662148","","","0","0","0","0","0","0","0","0","0","0","0"
"26274","11005794","LNAME11005794","Financial Institutions","","","990012959","GRP NAME 990012959","THAILAND","Approved","","","Completed","04/10/2023 18:02:17","04/10/2023 18:12:55","Existing to Bank","","","1669613","Dinesh Kumar P","Black","","","","","","","04/10/2023 18:12:55","Approver PP Initiator Test","1291493","","New","04/10/2023 18:09:48","","04/10/2023 18:11:23","1590310","Kai Shing Ip","","TH","CRQ v3","Satya test","Approver PP Initiator Test","1291493","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Dinesh Kumar P","ClimateRiskMaker","1669613","04/10/2023 18:08:05","","0","0","0","0","0","0","0","0","0","0","0"
"26275","11000009","LNAME11000009","Financial Institutions","","","990002826","GRP NAME 990002826","CANADA","Descoped","","Descope - FI","Completed","04/10/2023 18:03:29","04/10/2023 18:38:19","Existing to Bank","","","","","","","","","","","","","","","","New","","","","1396298","Trang Vu Thu","","US","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Mahalakshmi C1","ClimateRiskMaker","1662148","","","0","0","0","0","0","0","0","0","0","0","0"
"26276","11000009","LNAME11000009","Financial Institutions","","","990002826","GRP NAME 990002826","CANADA","Review by RM","","","In Progress","04/10/2023 18:42:25","04/10/2023 19:16:22","Existing to Bank","","","1662148","Mahalakshmi C1","Red","","","","","","","","","","","New","04/10/2023 19:16:22","","","1396298","Trang Vu Thu","","US","CRQ v3","Satya test","Trang Vu Thu","1396298","Timo Reinschmidt","1495011","SIT2_Test CA","1528106","Mahalakshmi C1","ClimateRiskMaker","1662148","04/10/2023 19:13:35","","0","0","0","0","0","0","0","0","0","0","0"
"26277","13774562","LNAME13774562","Financial Institutions","","","990079350","GRP NAME 990079350","FRANCE","Approved","","","Completed","04/10/2023 18:46:53","04/10/2023 20:43:01","New to Bank","","","1662148","Mahalakshmi C1","Black","","","1411092","Rasiah Karthika","04/10/2023 20:19:53","","04/10/2023 20:43:00","Sandro Chen","1661010","","New","04/10/2023 20:26:13","","04/10/2023 20:34:21","1605638","Benoit des Courtis","","","CRQ v3","Satya test","","","Eva Georgieva Michailova","1661011","Chadaporn Sreesurichan","1156221","Mahalakshmi C1","ClimateRiskMaker","1662148","04/10/2023 20:18:12","04/10/2023 20:14:41","0","0","0","0","0","0","0","1","0","0","0"
"26278","11018413","LNAME11018413","Financial Institutions","","","990012041","GRP NAME 990012041","CANADA","Descoped","","Descope - Approved LCA","Completed","04/10/2023 19:33:31","04/10/2023 19:39:46","Existing to Bank","","","1669613","Dinesh Kumar P","","","","","","","","","","","","New","","","","1391376","Christopher James Fyfe Burtch","","US","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26279","11018413","LNAME11018413","Financial Institutions","","","990012041","GRP NAME 990012041","CANADA","Descoped","","Descope - Approved LCA","Completed","04/10/2023 19:40:06","04/10/2023 20:04:41","Existing to Bank","","","","","Black","","","","","","","","","","","New","","","","1391376","Christopher James Fyfe Burtch","","US","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26280","11018413","LNAME11018413","Financial Institutions","","","990012041","GRP NAME 990012041","CANADA","Approved","","","Completed","04/10/2023 20:07:28","04/10/2023 20:18:19","Existing to Bank","","","1669613","Dinesh Kumar P","Black","","","","","","","04/10/2023 20:18:19","Approver PP Initiator Test","1291493","","New","04/10/2023 20:15:19","","04/10/2023 20:16:43","1391376","Christopher James Fyfe Burtch","","US","CRQ v3","Satya test","","","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Dinesh Kumar P","ClimateRiskMaker","1669613","04/10/2023 20:13:43","","0","0","0","0","0","0","0","0","0","0","0"
"26281","11002176","LNAME11002176","CRE","","","990044736","GRP NAME 990044736","SINGAPORE","Descoped","","Descope - Approved LCA","Completed","04/10/2023 21:41:43","04/10/2023 22:53:07","Existing to Bank","","","1669613","Dinesh Kumar P","","","","","","","","","","","","New","","","","","","","SG","CRQ v3","Satya test","","","","","","","Dinesh Kumar P","ClimateRiskMaker","1669613","","","0","0","0","0","0","0","0","0","0","0","0"
"26282","11002176","LNAME11002176","CRE","","","990044736","GRP NAME 990044736","SINGAPORE","Approved","","","Completed","04/10/2023 22:53:20","04/10/2023 23:02:32","Existing to Bank","","","1669613","Dinesh Kumar P","Red","","","","","","","04/10/2023 23:02:32","Approver PP Initiator Test","1291493","","New","04/10/2023 22:59:30","","04/10/2023 23:01:01","1586541","John Cheung Kit Hung","","SG","CRQ v3","Satya test","Approver PP Initiator Test","1291493","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Dinesh Kumar P","ClimateRiskMaker","1669613","04/10/2023 22:57:59","","0","0","0","0","0","0","0","0","0","0","0"
"26286","13744898","LNAME13744898","Financial Institutions","","","990024816","GRP NAME 990024816","GERMANY","Approved","","","Completed","05/10/2023 11:08:41","05/10/2023 11:22:55","Existing to Bank","Periodic Review","","1649099","Natarajan Muthulingam","Amber","","","2004901","Advisor PP Initiator Test","05/10/2023 11:19:18","","","","","","Review","05/10/2023 11:21:15","","","1575388","dale damu","05/10/2023 11:22:54","","CRQ v3","Satya test","","","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","05/10/2023 11:17:23","","0","0","0","0","0","0","0","0","0","0","0"
"26288","13880438","LNAME13880438","Financial Institutions","","","990156831","GRP NAME 990156831","UNITED STATES OF AMERICA","Approved","","","Completed","05/10/2023 12:04:56","05/10/2023 12:20:54","Existing to Bank","Periodic Review","","1649099","Natarajan Muthulingam","Amber","","","2004901","Advisor PP Initiator Test","05/10/2023 12:16:30","","","","","","Review","05/10/2023 12:18:55","","","1332372","Malindri De Alwis","05/10/2023 12:20:53","","CRQ v3","Satya test","Malindri De Alwis","1332372","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","05/10/2023 12:13:55","","0","0","0","0","0","0","0","0","0","0","0"
"26289","11169149","LNAME11169149","Financial Institutions","","","990170632","GRP NAME 990170632","SOUTH AFRICA","Approved","","","Completed","05/10/2023 13:14:18","05/10/2023 13:51:11","Existing to Bank","Periodic Review","","1656403","Logesh G","Amber","","","1649094","Vimal Balan","05/10/2023 13:19:46","","","Approver test","1590825","05/10/2023 13:29:24","Review","05/10/2023 13:46:33","","","1465496","Karthikeyan S","05/10/2023 13:51:10","ZA","CRQ v2","Satya test","","","checker test","1428190","SIT2_Test CA","1528106","Logesh G","ClimateRiskMaker","1656403","05/10/2023 13:44:28","","0","0","0","0","0","0","0","0","0","0","1"
"26290","13825454","LNAME13825454","Building Products, Construction & Engineering","","","990052969","CHINA RAILWAY CONSTRUCTION CORPORATION","SPAIN","Descoped","","Descope - Facility Repaid","Completed","05/10/2023 13:14:51","09/10/2023 12:29:17","Existing to Bank","","","1649099","Natarajan Muthulingam","","","","","","","","","","","","New","","","","","","","HK","CRQ v2","Satya test","","","","","","","Mahalakshmi C1","ClimateRiskMaker","1662148","","","0","4","0","0","0","0","0","0","0","0","0"
